mz,rel.intensity,sample,fullsample,,,
920.5859279,0.86,sc1,sc1_1,,,
525.3025131,1.45,sc1,sc1_2,,,
526.3059139,1.01,sc1,sc1_2,,,
528.3127155,0.76,sc1,sc1_2,,,
529.3165163,1.09,sc1,sc1_2,,,
530.3197171,0.54,sc1,sc1_2,,,
541.3254258,0.6,sc1,sc1_2,,,
544.3356282,0.54,sc1,sc1_2,,,
547.2785306,0.56,sc1,sc1_2,,,
612.2410823,0.57,sc1,sc1_2,,,
616.3644856,0.52,sc1,sc1_2,,,
714.4662637,12.73,sc1,sc1_2,,,
715.4695645,5.06,sc1,sc1_2,,,
719.4981677,0.77,sc1,sc1_2,,,
724.4961717,2.93,sc1,sc1_2,,,
736.5153813,0.57,sc1,sc1_2,,,
739.4879837,0.64,sc1,sc1_2,,,
739.5341837,10.93,sc1,sc1_2,,,
745.5022885,1.23,sc1,sc1_2,,,
752.508394,3.71,sc1,sc1_2,,,
753.5119948,1.13,sc1,sc1_2,,,
761.5166012,2.26,sc1,sc1_2,,,
762.520202,2.33,sc1,sc1_2,,,
764.5554036,0.73,sc1,sc1_2,,,
774.5662116,0.54,sc1,sc1_2,,,
777.576314,2.58,sc1,sc1_2,,,
779.5538156,1.04,sc1,sc1_2,,,
788.5447227,17.18,sc1,sc1_2,,,
790.5513243,5.52,sc1,sc1_2,,,
795.5679283,1.6,sc1,sc1_2,,,
796.5711291,1.07,sc1,sc1_2,,,
803.5551347,0.84,sc1,sc1_2,,,
806.5549371,0.79,sc1,sc1_2,,,
808.5499387,0.5,sc1,sc1_2,,,
809.5169394,0.54,sc1,sc1_2,,,
810.5291402,10.87,sc1,sc1_2,,,
810.5885403,0.5,sc1,sc1_2,,,
811.532341,5.48,sc1,sc1_2,,,
811.5614411,0.66,sc1,sc1_2,,,
812.5444419,7.31,sc1,sc1_2,,,
816.557645,2.2,sc1,sc1_2,,,
817.5608458,1.49,sc1,sc1_2,,,
818.5637466,0.99,sc1,sc1_2,,,
819.5178474,1.51,sc1,sc1_2,,,
819.5669474,0.48,sc1,sc1_2,,,
820.5214482,0.64,sc1,sc1_2,,,
822.5285498,0.79,sc1,sc1_2,,,
830.5653562,1.1,sc1,sc1_2,,,
831.569757,0.62,sc1,sc1_2,,,
834.5291594,3.27,sc1,sc1_2,,,
835.5325602,1.72,sc1,sc1_2,,,
836.544361,4.08,sc1,sc1_2,,,
837.5397618,4.05,sc1,sc1_2,,,
837.5969618,0.6,sc1,sc1_2,,,
838.5434626,2.51,sc1,sc1_2,,,
839.5549634,3.72,sc1,sc1_2,,,
840.5582642,2.13,sc1,sc1_2,,,
840.5759642,1.72,sc1,sc1_2,,,
841.570465,1.97,sc1,sc1_2,,,
842.5899658,0.41,sc1,sc1_2,,,
843.5859666,0.74,sc1,sc1_2,,,
845.5652682,2.59,sc1,sc1_2,,,
846.5605689,2.7,sc1,sc1_2,,,
847.5728698,3.72,sc1,sc1_2,,,
847.6466698,5.85,sc1,sc1_2,,,
853.5711745,0.54,sc1,sc1_2,,,
855.5866761,1.31,sc1,sc1_2,,,
856.5892769,0.66,sc1,sc1_2,,,
857.5187777,1.72,sc1,sc1_2,,,
857.6013777,0.53,sc1,sc1_2,,,
858.5207785,0.85,sc1,sc1_2,,,
858.5971785,0.92,sc1,sc1_2,,,
860.5291801,3.96,sc1,sc1_2,,,
861.5324809,2.3,sc1,sc1_2,,,
861.5492809,1.77,sc1,sc1_2,,,
862.6202817,0.62,sc1,sc1_2,,,
863.5651825,2.28,sc1,sc1_2,,,
863.6135825,0.63,sc1,sc1_2,,,
864.5599833,2.38,sc1,sc1_2,,,
865.502584,1.32,sc1,sc1_2,,,
865.5633841,1.59,sc1,sc1_2,,,
866.5668849,1.37,sc1,sc1_2,,,
867.5174856,0.78,sc1,sc1_2,,,
871.5340888,0.5,sc1,sc1_2,,,
872.5735897,1.76,sc1,sc1_2,,,
876.5596928,0.79,sc1,sc1_2,,,
881.5192968,0.47,sc1,sc1_2,,,
884.5374992,6.2,sc1,sc1_2,,,
884.6028992,0.44,sc1,sc1_2,,,
887.5567016,25.03,sc1,sc1_2,,,
891.5703048,11.81,sc1,sc1_2,,,
892.5736056,9.1,sc1,sc1_2,,,
911.5655207,0.95,sc1,sc1_2,,,
914.5757231,1.38,sc1,sc1_2,,,
915.5603239,1.5,sc1,sc1_2,,,
915.5790239,0.97,sc1,sc1_2,,,
916.5634247,0.67,sc1,sc1_2,,,
917.5758255,1.97,sc1,sc1_2,,,
918.5710263,1.86,sc1,sc1_2,,,
513.2945245,2.12,sc3,sc3_1,,,
514.2978301,0.4,sc3,sc3_1,,,
523.2868802,0.43,sc3,sc3_1,,,
525.2936914,1.09,sc3,sc3_1,,,
525.3025915,1.31,sc3,sc3_1,,,
526.3060971,0.87,sc3,sc3_1,,,
527.3093027,3.12,sc3,sc3_1,,,
528.3129083,0.97,sc3,sc3_1,,,
529.3163139,0.85,sc3,sc3_1,,,
530.3197194,0.58,sc3,sc3_1,,,
539.3100696,0.36,sc3,sc3_1,,,
541.3255808,1.17,sc3,sc3_1,,,
542.3202864,0.75,sc3,sc3_1,,,
543.332392,0.58,sc3,sc3_1,,,
544.3357976,1.3,sc3,sc3_1,,,
545.3390032,0.35,sc3,sc3_1,,,
546.3427088,0.36,sc3,sc3_1,,,
547.278214,0.69,sc3,sc3_1,,,
567.3414259,0.46,sc3,sc3_1,,,
569.3567371,0.79,sc3,sc3_1,,,
570.3516426,0.59,sc3,sc3_1,,,
612.2410762,0.89,sc3,sc3_1,,,
616.3644992,0.58,sc3,sc3_1,,,
640.2723325,0.56,sc3,sc3_1,,,
706.4666015,1.68,sc3,sc3_1,,,
707.4698071,0.66,sc3,sc3_1,,,
712.469135,6.07,sc3,sc3_1,,,
713.4723406,2.17,sc3,sc3_1,,,
714.4662461,1.87,sc3,sc3_1,,,
715.4694517,0.68,sc3,sc3_1,,,
719.4982742,1.6,sc3,sc3_1,,,
722.4981909,7.44,sc3,sc3_1,,,
723.4932965,16.74,sc3,sc3_1,,,
724.496502,6.18,sc3,sc3_1,,,
725.4995076,0.9,sc3,sc3_1,,,
736.5138691,0.71,sc3,sc3_1,,,
738.5400803,1.61,sc3,sc3_1,,,
739.4878856,0.63,sc3,sc3_1,,,
739.5335859,1.11,sc3,sc3_1,,,
745.5025192,1.19,sc3,sc3_1,,,
752.5084582,4.33,sc3,sc3_1,,,
753.5118638,1.79,sc3,sc3_1,,,
760.5134029,4.95,sc3,sc3_1,,,
761.5167085,2.38,sc3,sc3_1,,,
762.520114,2.55,sc3,sc3_1,,,
763.5234196,4.62,sc3,sc3_1,,,
763.5606198,1.01,sc3,sc3_1,,,
764.5556254,0.5,sc3,sc3_1,,,
765.5307308,2.25,sc3,sc3_1,,,
774.5660812,0.65,sc3,sc3_1,,,
776.5439922,1.45,sc3,sc3_1,,,
777.576298,2.73,sc3,sc3_1,,,
778.5237033,4.92,sc3,sc3_1,,,
779.5271089,1.87,sc3,sc3_1,,,
779.554609,1.69,sc3,sc3_1,,,
782.5576258,0.91,sc3,sc3_1,,,
783.5697314,0.74,sc3,sc3_1,,,
784.572537,0.55,sc3,sc3_1,,,
785.5759426,0.31,sc3,sc3_1,,,
786.5290479,4.54,sc3,sc3_1,,,
786.5789482,0.37,sc3,sc3_1,,,
787.5321535,2.41,sc3,sc3_1,,,
788.5446591,17.37,sc3,sc3_1,,,
789.5477647,8.46,sc3,sc3_1,,,
790.5511703,5.11,sc3,sc3_1,,,
791.5546759,10.15,sc3,sc3_1,,,
794.5644927,2.39,sc3,sc3_1,,,
795.5680983,1.66,sc3,sc3_1,,,
796.5501038,0.54,sc3,sc3_1,,,
796.5716039,1.05,sc3,sc3_1,,,
798.5291148,0.8,sc3,sc3_1,,,
802.5599373,0.63,sc3,sc3_1,,,
803.5555428,0.84,sc3,sc3_1,,,
806.5554596,0.72,sc3,sc3_1,,,
806.5748597,0.86,sc3,sc3_1,,,
808.5134705,1.72,sc3,sc3_1,,,
808.5812709,1.76,sc3,sc3_1,,,
809.5167761,0.91,sc3,sc3_1,,,
809.5652763,0.41,sc3,sc3_1,,,
809.5855765,1.13,sc3,sc3_1,,,
810.5290817,10.65,sc3,sc3_1,,,
810.588482,1.12,sc3,sc3_1,,,
811.5321873,5.49,sc3,sc3_1,,,
811.5609875,1.39,sc3,sc3_1,,,
811.5909876,0.45,sc3,sc3_1,,,
812.5442929,7.14,sc3,sc3_1,,,
812.5640931,0.56,sc3,sc3_1,,,
812.5946932,0.61,sc3,sc3_1,,,
813.5394985,8.27,sc3,sc3_1,,,
814.5430041,4.43,sc3,sc3_1,,,
815.5544097,4.58,sc3,sc3_1,,,
816.5577153,2.43,sc3,sc3_1,,,
816.5758154,0.62,sc3,sc3_1,,,
817.5613209,1.74,sc3,sc3_1,,,
818.5639265,0.92,sc3,sc3_1,,,
819.5182318,2,sc3,sc3_1,,,
819.5676321,0.57,sc3,sc3_1,,,
820.5214374,0.91,sc3,sc3_1,,,
821.5658432,0.3,sc3,sc3_1,,,
822.5287486,0.9,sc3,sc3_1,,,
822.5661488,0.31,sc3,sc3_1,,,
823.5321542,0.44,sc3,sc3_1,,,
824.5440598,0.88,sc3,sc3_1,,,
826.5601711,0.81,sc3,sc3_1,,,
830.5660934,1.18,sc3,sc3_1,,,
831.569599,0.64,sc3,sc3_1,,,
834.5291155,3.53,sc3,sc3_1,,,
834.5971159,0.99,sc3,sc3_1,,,
835.5325211,2.27,sc3,sc3_1,,,
835.5818214,0.42,sc3,sc3_1,,,
836.5444268,4.42,sc3,sc3_1,,,
837.5398323,4.16,sc3,sc3_1,,,
837.5765325,0.77,sc3,sc3_1,,,
837.5966326,0.93,sc3,sc3_1,,,
838.5434379,2.48,sc3,sc3_1,,,
838.559438,2.37,sc3,sc3_1,,,
838.6000382,0.38,sc3,sc3_1,,,
839.5547435,4.06,sc3,sc3_1,,,
839.5927438,0.54,sc3,sc3_1,,,
839.6033438,0.39,sc3,sc3_1,,,
840.5580491,2.2,sc3,sc3_1,,,
840.5756492,1.78,sc3,sc3_1,,,
841.5699548,2.06,sc3,sc3_1,,,
842.5905605,0.52,sc3,sc3_1,,,
843.586066,0.95,sc3,sc3_1,,,
844.5638715,0.78,sc3,sc3_1,,,
845.5658771,0.58,sc3,sc3_1,,,
846.5597826,0.4,sc3,sc3_1,,,
847.5719882,0.75,sc3,sc3_1,,,
847.6466887,0.81,sc3,sc3_1,,,
852.5759161,0.49,sc3,sc3_1,,,
853.5711217,0.97,sc3,sc3_1,,,
854.5911274,0.84,sc3,sc3_1,,,
855.5867329,1.7,sc3,sc3_1,,,
856.5885385,1.09,sc3,sc3_1,,,
856.6552389,0.37,sc3,sc3_1,,,
857.5186437,1.62,sc3,sc3_1,,,
857.6014442,0.95,sc3,sc3_1,,,
858.5206493,0.75,sc3,sc3_1,,,
858.5969497,1.54,sc3,sc3_1,,,
859.5813552,0.52,sc3,sc3_1,,,
859.6007553,0.75,sc3,sc3_1,,,
860.5288605,3.95,sc3,sc3_1,,,
860.6031609,0.75,sc3,sc3_1,,,
861.5321661,2.3,sc3,sc3_1,,,
861.5491662,1.32,sc3,sc3_1,,,
862.6177721,0.44,sc3,sc3_1,,,
863.5647774,1.29,sc3,sc3_1,,,
863.6128777,0.54,sc3,sc3_1,,,
864.559883,2.52,sc3,sc3_1,,,
865.5025882,1.29,sc3,sc3_1,,,
865.5628885,1.27,sc3,sc3_1,,,
866.5057938,0.82,sc3,sc3_1,,,
866.5664941,1.03,sc3,sc3_1,,,
867.5178994,0.98,sc3,sc3_1,,,
871.5338218,0.57,sc3,sc3_1,,,
872.5735276,1.54,sc3,sc3_1,,,
874.5443386,1.23,sc3,sc3_1,,,
875.5479442,0.59,sc3,sc3_1,,,
876.5593499,0.8,sc3,sc3_1,,,
881.5183775,0.47,sc3,sc3_1,,,
883.5342887,9.94,sc3,sc3_1,,,
884.5374943,5.23,sc3,sc3_1,,,
884.6027947,0.61,sc3,sc3_1,,,
886.5528056,31.04,sc3,sc3_1,,,
887.5566112,22.17,sc3,sc3_1,,,
887.6126115,0.54,sc3,sc3_1,,,
887.6860119,0.92,sc3,sc3_1,,,
888.5599168,54.39,sc3,sc3_1,,,
889.5632224,28.63,sc3,sc3_1,,,
890.5667279,19.82,sc3,sc3_1,,,
891.5702335,10.66,sc3,sc3_1,,,
892.5734391,8.22,sc3,sc3_1,,,
893.5767447,4.13,sc3,sc3_1,,,
894.5800503,4.01,sc3,sc3_1,,,
895.5833559,1.94,sc3,sc3_1,,,
909.5498338,0.46,sc3,sc3_1,,,
911.564945,0.97,sc3,sc3_1,,,
914.5756618,1.54,sc3,sc3_1,,,
915.5604673,0.48,sc3,sc3_1,,,
915.5791674,0.76,sc3,sc3_1,,,
916.5639729,0.37,sc3,sc3_1,,,
917.5763785,0.45,sc3,sc3_1,,,
918.5706841,0.59,sc3,sc3_1,,,
920.5855953,0.47,sc3,sc3_1,,,
513.2943763,2.16,sc3,sc3_2,,,
514.2977823,0.44,sc3,sc3_2,,,
523.286936,0.65,sc3,sc3_2,,,
525.293648,1.38,sc3,sc3_2,,,
525.302548,1.28,sc3,sc3_2,,,
526.306054,1.1,sc3,sc3_2,,,
527.30926,3.24,sc3,sc3_2,,,
528.312866,0.98,sc3,sc3_2,,,
529.316272,1.13,sc3,sc3_2,,,
530.319578,0.61,sc3,sc3_2,,,
539.3098317,0.41,sc3,sc3_2,,,
541.3255437,1.18,sc3,sc3_2,,,
542.3203497,0.77,sc3,sc3_2,,,
543.3322557,0.66,sc3,sc3_2,,,
544.3357617,1.23,sc3,sc3_2,,,
545.3389677,0.41,sc3,sc3_2,,,
546.3424737,0.47,sc3,sc3_2,,,
547.2780793,0.75,sc3,sc3_2,,,
567.3412991,0.45,sc3,sc3_2,,,
569.3567112,0.84,sc3,sc3_2,,,
570.3516171,0.55,sc3,sc3_2,,,
612.2410673,0.94,sc3,sc3_2,,,
616.364592,0.59,sc3,sc3_2,,,
640.2723348,0.64,sc3,sc3_2,,,
676.4560509,0.47,sc3,sc3_2,,,
706.4667302,2.11,sc3,sc3_2,,,
707.4699362,0.59,sc3,sc3_2,,,
712.4690661,5.77,sc3,sc3_2,,,
713.4723721,2.02,sc3,sc3_2,,,
714.466278,1.87,sc3,sc3_2,,,
715.469484,0.58,sc3,sc3_2,,,
719.4983081,1.39,sc3,sc3_2,,,
722.498326,7.48,sc3,sc3_2,,,
723.4933319,15.36,sc3,sc3_2,,,
724.4965379,5.52,sc3,sc3_2,,,
725.4997439,0.88,sc3,sc3_2,,,
736.5140097,0.71,sc3,sc3_2,,,
738.5400218,1.58,sc3,sc3_2,,,
739.4880275,0.86,sc3,sc3_2,,,
739.5337277,1.06,sc3,sc3_2,,,
745.5024634,1.42,sc3,sc3_2,,,
752.5085052,3.72,sc3,sc3_2,,,
753.5118112,1.62,sc3,sc3_2,,,
760.5134531,4.95,sc3,sc3_2,,,
761.5167591,2.38,sc3,sc3_2,,,
762.520165,2.44,sc3,sc3_2,,,
763.523471,4.4,sc3,sc3_2,,,
763.5606713,1.07,sc3,sc3_2,,,
764.5547772,0.38,sc3,sc3_2,,,
765.530883,1.97,sc3,sc3_2,,,
774.565837,0.9,sc3,sc3_2,,,
776.5440488,1.41,sc3,sc3_2,,,
777.576355,2.9,sc3,sc3_2,,,
778.5240606,7.83,sc3,sc3_2,,,
779.5274666,3.34,sc3,sc3_2,,,
779.5544668,1.53,sc3,sc3_2,,,
782.5575847,0.86,sc3,sc3_2,,,
783.5699908,0.72,sc3,sc3_2,,,
784.5726968,0.69,sc3,sc3_2,,,
785.5763028,0.35,sc3,sc3_2,,,
786.5291085,4.53,sc3,sc3_2,,,
786.5787088,0.36,sc3,sc3_2,,,
787.5324145,2.4,sc3,sc3_2,,,
788.5447205,17.33,sc3,sc3_2,,,
789.5479265,8.4,sc3,sc3_2,,,
790.5514325,5.32,sc3,sc3_2,,,
791.5548385,9.89,sc3,sc3_2,,,
794.5647565,2.36,sc3,sc3_2,,,
795.5678625,1.83,sc3,sc3_2,,,
796.5717685,0.9,sc3,sc3_2,,,
798.5292802,0.92,sc3,sc3_2,,,
802.5600042,0.73,sc3,sc3_2,,,
803.5556102,0.78,sc3,sc3_2,,,
806.5556281,0.88,sc3,sc3_2,,,
806.5751282,0.67,sc3,sc3_2,,,
808.5135398,1.65,sc3,sc3_2,,,
808.55034,0.37,sc3,sc3_2,,,
808.5811402,1.67,sc3,sc3_2,,,
809.5169458,0.99,sc3,sc3_2,,,
809.5659461,0.34,sc3,sc3_2,,,
809.5853462,0.93,sc3,sc3_2,,,
810.5291518,10.26,sc3,sc3_2,,,
810.5887522,0.92,sc3,sc3_2,,,
811.5322578,5.58,sc3,sc3_2,,,
811.560958,1.06,sc3,sc3_2,,,
811.5904582,0.45,sc3,sc3_2,,,
812.5444639,7.62,sc3,sc3_2,,,
812.564164,0.56,sc3,sc3_2,,,
812.5945642,0.48,sc3,sc3_2,,,
813.5395698,8.54,sc3,sc3_2,,,
814.5430758,4.27,sc3,sc3_2,,,
815.5543819,4.47,sc3,sc3_2,,,
816.5575878,2.27,sc3,sc3_2,,,
816.575688,0.62,sc3,sc3_2,,,
817.5612938,1.5,sc3,sc3_2,,,
818.5640998,1.07,sc3,sc3_2,,,
819.5182055,1.96,sc3,sc3_2,,,
819.5678058,0.66,sc3,sc3_2,,,
820.5216115,1.07,sc3,sc3_2,,,
821.5668178,0.33,sc3,sc3_2,,,
822.5289235,1.03,sc3,sc3_2,,,
823.5320295,0.54,sc3,sc3_2,,,
824.5444356,1,sc3,sc3_2,,,
826.5599476,0.82,sc3,sc3_2,,,
830.5656715,1.05,sc3,sc3_2,,,
831.5693775,0.63,sc3,sc3_2,,,
834.5291952,3.4,sc3,sc3_2,,,
834.5970956,0.84,sc3,sc3_2,,,
835.5326012,2.13,sc3,sc3_2,,,
835.5825015,0.46,sc3,sc3_2,,,
836.5445072,4.61,sc3,sc3_2,,,
837.5398132,4,sc3,sc3_2,,,
837.5768134,0.77,sc3,sc3_2,,,
837.5967135,0.8,sc3,sc3_2,,,
838.5437192,2.26,sc3,sc3_2,,,
838.5594193,2.22,sc3,sc3_2,,,
838.5996195,0.32,sc3,sc3_2,,,
839.5549252,4.13,sc3,sc3_2,,,
839.5923254,0.61,sc3,sc3_2,,,
839.6028255,0.37,sc3,sc3_2,,,
840.5582312,2.15,sc3,sc3_2,,,
840.5760313,1.87,sc3,sc3_2,,,
841.5700373,1.73,sc3,sc3_2,,,
842.5912434,0.55,sc3,sc3_2,,,
843.5854493,1.02,sc3,sc3_2,,,
844.5641551,0.87,sc3,sc3_2,,,
845.5653611,0.53,sc3,sc3_2,,,
846.5597671,0.34,sc3,sc3_2,,,
847.5720731,0.8,sc3,sc3_2,,,
847.6467736,0.66,sc3,sc3_2,,,
852.575603,0.46,sc3,sc3_2,,,
853.5711089,0.99,sc3,sc3_2,,,
854.591515,0.85,sc3,sc3_2,,,
855.586621,1.62,sc3,sc3_2,,,
856.589027,1.06,sc3,sc3_2,,,
856.6550274,0.32,sc3,sc3_2,,,
857.5187325,1.81,sc3,sc3_2,,,
857.601633,0.9,sc3,sc3_2,,,
858.5205385,0.92,sc3,sc3_2,,,
858.597039,1.38,sc3,sc3_2,,,
859.5815449,0.63,sc3,sc3_2,,,
859.600545,0.68,sc3,sc3_2,,,
860.5288505,4,sc3,sc3_2,,,
860.603751,0.63,sc3,sc3_2,,,
861.5322565,2.16,sc3,sc3_2,,,
861.5491566,1.43,sc3,sc3_2,,,
862.617963,0.27,sc3,sc3_2,,,
863.5655686,2.28,sc3,sc3_2,,,
863.6130689,0.51,sc3,sc3_2,,,
864.5599746,2.69,sc3,sc3_2,,,
865.5026802,1.5,sc3,sc3_2,,,
865.5628806,1.32,sc3,sc3_2,,,
866.5060862,0.71,sc3,sc3_2,,,
866.5667866,1.2,sc3,sc3_2,,,
867.5177923,0.94,sc3,sc3_2,,,
871.5344163,0.67,sc3,sc3_2,,,
872.5734225,1.66,sc3,sc3_2,,,
874.5445342,1.35,sc3,sc3_2,,,
875.5476402,0.64,sc3,sc3_2,,,
876.5594463,0.74,sc3,sc3_2,,,
881.5188759,0.58,sc3,sc3_2,,,
883.5343879,10.06,sc3,sc3_2,,,
884.5375939,5.25,sc3,sc3_2,,,
884.6025943,0.6,sc3,sc3_2,,,
886.552906,31.97,sc3,sc3_2,,,
887.556612,22.58,sc3,sc3_2,,,
887.6127123,0.69,sc3,sc3_2,,,
887.6862127,0.84,sc3,sc3_2,,,
888.560018,56.11,sc3,sc3_2,,,
889.5633239,30.25,sc3,sc3_2,,,
890.5669299,19.89,sc3,sc3_2,,,
891.5702359,11.13,sc3,sc3_2,,,
892.5735419,8.07,sc3,sc3_2,,,
893.5768479,4.21,sc3,sc3_2,,,
894.5800539,4.19,sc3,sc3_2,,,
895.5836599,2.22,sc3,sc3_2,,,
909.5496433,0.4,sc3,sc3_2,,,
911.5649554,1.12,sc3,sc3_2,,,
914.5756734,1.53,sc3,sc3_2,,,
915.5602792,0.65,sc3,sc3_2,,,
915.5788794,0.79,sc3,sc3_2,,,
916.5641852,0.42,sc3,sc3_2,,,
917.5763913,0.74,sc3,sc3_2,,,
918.5711972,0.75,sc3,sc3_2,,,
920.5859093,0.67,sc3,sc3_2,,,
514.2978565,0.58,sc4,sc4_1,,,
528.3128732,0.84,sc4,sc4_1,,,
529.3164744,0.89,sc4,sc4_1,,,
541.3255887,1.19,sc4,sc4_1,,,
542.3204899,0.81,sc4,sc4_1,,,
545.3392935,0.31,sc4,sc4_1,,,
567.3413198,0.53,sc4,sc4_1,,,
569.3568222,0.86,sc4,sc4_1,,,
640.272307,0.5,sc4,sc4_1,,,
706.466486,2.14,sc4,sc4_1,,,
712.4691932,11.39,sc4,sc4_1,,,
713.4725944,4.88,sc4,sc4_1,,,
715.4695968,1.44,sc4,sc4_1,,,
719.4981016,1.73,sc4,sc4_1,,,
736.5151219,0.49,sc4,sc4_1,,,
738.5402244,3.57,sc4,sc4_1,,,
739.4877255,0.61,sc4,sc4_1,,,
739.5338256,2.49,sc4,sc4_1,,,
760.5133506,4.73,sc4,sc4_1,,,
762.520153,2.62,sc4,sc4_1,,,
765.5306566,2.38,sc4,sc4_1,,,
774.5659674,0.76,sc4,sc4_1,,,
776.5439698,1.4,sc4,sc4_1,,,
778.5231721,1.3,sc4,sc4_1,,,
779.5545734,1.96,sc4,sc4_1,,,
782.5342769,1.07,sc4,sc4_1,,,
782.557277,0.95,sc4,sc4_1,,,
783.5693782,0.7,sc4,sc4_1,,,
784.5726794,0.76,sc4,sc4_1,,,
785.5762806,0.45,sc4,sc4_1,,,
795.5680925,1.85,sc4,sc4_1,,,
798.528996,0.98,sc4,sc4_1,,,
802.5592008,0.68,sc4,sc4_1,,,
803.555402,0.89,sc4,sc4_1,,,
806.5547056,0.39,sc4,sc4_1,,,
806.5754056,0.69,sc4,sc4_1,,,
808.513408,1.6,sc4,sc4_1,,,
808.550108,0.79,sc4,sc4_1,,,
808.581208,2.03,sc4,sc4_1,,,
809.5655092,0.41,sc4,sc4_1,,,
809.5855092,1.06,sc4,sc4_1,,,
811.5612116,1.52,sc4,sc4_1,,,
811.5915116,0.46,sc4,sc4_1,,,
812.5443128,7.42,sc4,sc4_1,,,
812.5947128,0.63,sc4,sc4_1,,,
814.5430152,4.53,sc4,sc4_1,,,
815.5543164,4.63,sc4,sc4_1,,,
816.5576176,2.28,sc4,sc4_1,,,
817.5610188,1.69,sc4,sc4_1,,,
818.56392,0.94,sc4,sc4_1,,,
819.5678212,0.61,sc4,sc4_1,,,
820.5214223,0.84,sc4,sc4_1,,,
821.5657236,0.32,sc4,sc4_1,,,
822.5287247,1.06,sc4,sc4_1,,,
822.5661248,0.53,sc4,sc4_1,,,
823.5324259,0.37,sc4,sc4_1,,,
824.5440271,0.9,sc4,sc4_1,,,
826.5596295,0.79,sc4,sc4_1,,,
834.5970391,0.97,sc4,sc4_1,,,
835.5323402,2.04,sc4,sc4_1,,,
835.5820403,0.47,sc4,sc4_1,,,
836.5444415,4.34,sc4,sc4_1,,,
837.5765427,0.83,sc4,sc4_1,,,
838.5434438,2.53,sc4,sc4_1,,,
838.5595439,2.26,sc4,sc4_1,,,
838.5998439,0.4,sc4,sc4_1,,,
839.5923451,0.53,sc4,sc4_1,,,
840.5580462,2.23,sc4,sc4_1,,,
840.5758463,1.86,sc4,sc4_1,,,
841.5700475,1.95,sc4,sc4_1,,,
842.5916487,0.66,sc4,sc4_1,,,
843.5858499,0.93,sc4,sc4_1,,,
844.563151,1.25,sc4,sc4_1,,,
845.5655522,0.88,sc4,sc4_1,,,
846.5596534,0.8,sc4,sc4_1,,,
847.5726546,1.18,sc4,sc4_1,,,
847.6467547,1.35,sc4,sc4_1,,,
853.5709618,1.2,sc4,sc4_1,,,
854.591663,0.75,sc4,sc4_1,,,
855.5867642,2.03,sc4,sc4_1,,,
856.5885654,1.08,sc4,sc4_1,,,
856.6551655,0.38,sc4,sc4_1,,,
857.5185665,1.76,sc4,sc4_1,,,
857.6014666,0.89,sc4,sc4_1,,,
858.5212677,0.99,sc4,sc4_1,,,
858.5969678,1.6,sc4,sc4_1,,,
859.581469,0.57,sc4,sc4_1,,,
860.5287701,4.05,sc4,sc4_1,,,
860.6037702,0.65,sc4,sc4_1,,,
862.6175726,0.42,sc4,sc4_1,,,
864.5598749,2.58,sc4,sc4_1,,,
866.5060772,0.64,sc4,sc4_1,,,
866.5663773,1.26,sc4,sc4_1,,,
867.5179785,0.86,sc4,sc4_1,,,
871.5341833,0.72,sc4,sc4_1,,,
872.5736845,1.86,sc4,sc4_1,,,
875.5479881,0.65,sc4,sc4_1,,,
876.5593893,0.71,sc4,sc4_1,,,
881.5183952,0.37,sc4,sc4_1,,,
884.5373988,5.73,sc4,sc4_1,,,
884.6025989,0.67,sc4,sc4_1,,,
886.5527012,31.2,sc4,sc4_1,,,
887.6125025,0.66,sc4,sc4_1,,,
887.6860026,0.76,sc4,sc4_1,,,
895.583512,2.3,sc4,sc4_1,,,
911.5652311,0.97,sc4,sc4_1,,,
915.5603359,0.69,sc4,sc4_1,,,
915.5788359,0.87,sc4,sc4_1,,,
916.5628371,0.38,sc4,sc4_1,,,
917.5760383,0.92,sc4,sc4_1,,,
918.5710395,0.9,sc4,sc4_1,,,
920.5858419,0.83,sc4,sc4_1,,,
514.2977086,0.39,sc4,sc4_2,,,
529.3161325,0.96,sc4,sc4_2,,,
542.3202532,0.82,sc4,sc4_2,,,
547.2782611,0.69,sc4,sc4_2,,,
724.4964434,5.89,sc4,sc4_2,,,
738.5402658,3.62,sc4,sc4_2,,,
745.5026769,1.09,sc4,sc4_2,,,
764.5554073,0.63,sc4,sc4_2,,,
765.5310088,2.51,sc4,sc4_2,,,
774.5663232,0.82,sc4,sc4_2,,,
778.5237295,4.33,sc4,sc4_2,,,
779.5272311,1.64,sc4,sc4_2,,,
779.5544312,1.81,sc4,sc4_2,,,
782.5573359,1.13,sc4,sc4_2,,,
784.5729391,0.8,sc4,sc4_2,,,
785.5759407,0.54,sc4,sc4_2,,,
786.5784423,0.37,sc4,sc4_2,,,
794.5648551,2.76,sc4,sc4_2,,,
796.5502582,0.69,sc4,sc4_2,,,
796.5717583,1.08,sc4,sc4_2,,,
802.5595678,0.72,sc4,sc4_2,,,
806.5753742,0.7,sc4,sc4_2,,,
808.5499773,0.41,sc4,sc4_2,,,
808.5810774,1.85,sc4,sc4_2,,,
809.584979,1.14,sc4,sc4_2,,,
811.5606821,1.22,sc4,sc4_2,,,
815.5543885,4.73,sc4,sc4_2,,,
816.5577901,2.43,sc4,sc4_2,,,
817.5609917,1.65,sc4,sc4_2,,,
818.5643933,0.98,sc4,sc4_2,,,
